Date & time,Operational demand (original),Operational demand (adjusted),Hydropower,Biomass,Solar photovoltaics,Wind,eventPower,PHES-power,Energy deficit,Energy spillage,PHES-Charge,PHES-Storage,eventPowerLoss,eventDeficit,eventStorage,eventPHES-power,eventPHES-Charge,eventSpillage,FNQ-QLD,NSW-QLD,NSW-SA,NSW-VIC,NT-SA,SA-WA,TAS-VIC
Thu -16 Jan 2020 15:30,22484.0,22484.0,2419.0,129.0,20679.0,867.0,232.0,0.0,0.0,0.0,-1611.0,540791.0,635.0,0.0,523098.0,0.0,-976.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 16:00,23031.0,23031.0,2419.0,129.0,20679.0,867.0,232.0,0.0,0.0,-330.0,-733.0,541084.0,635.0,0.0,523270.0,0.0,-429.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 16:30,22873.0,22873.0,2419.0,129.0,12103.0,929.0,222.0,7292.0,0.0,0.0,-0.0,537438.0,707.0,0.0,519270.0,8000.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 17:00,21816.0,21816.0,2419.0,129.0,12103.0,929.0,222.0,6236.0,0.0,0.0,-0.0,534320.0,707.0,0.0,515798.0,6943.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 17:30,20313.0,20313.0,2419.0,129.0,869.0,1915.0,682.0,14981.0,0.0,0.0,-0.0,526829.0,1233.0,0.0,507691.0,16214.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 18:00,18988.0,18988.0,2419.0,129.0,869.0,1915.0,682.0,13656.0,0.0,0.0,-0.0,520001.0,1233.0,0.0,500863.0,13656.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 18:30,17641.0,17641.0,2419.0,129.0,0.0,4035.0,2424.0,11058.0,0.0,0.0,-0.0,514472.0,1611.0,0.0,495334.0,11058.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 19:00,16723.0,16723.0,2419.0,129.0,0.0,4035.0,2424.0,10140.0,0.0,0.0,-0.0,509402.0,1611.0,0.0,490264.0,10140.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 19:30,16445.0,16445.0,2419.0,129.0,0.0,5993.0,3980.0,7904.0,0.0,0.0,-0.0,505450.0,2013.0,0.0,486312.0,7904.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu -16 Jan 2020 20:00,15774.0,15774.0,2419.0,129.0,0.0,5993.0,3980.0,7232.0,0.0,0.0,-0.0,501834.0,2013.0,0.0,482696.0,7232.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
